Comment	Sentiment	Score
부정 텃밭	0	-1
몰표 부정 황교안 사전 염원	0	-1
부정	0	-1
보도 전경련 기축 통화 원화 편입 주장 전경련 기축 통화 주장 기사	0	-2
여당 견제 세력 민주주의 발전 마지막 기회	1	1
정상 사고방식	1	1
자체 거짓말	0	-1
무능 서결 불안	0	-1
꼭이기셨야 걱정 중국 민중	0	-1
고백 그동안 여론 조사 조작	1	1
철가면 철면피 파렴치 거짓 사기꾼	0	-1
거짓말	0	-1
시비	0	-1
역선택 경선 여론 조사 염치 재안 방법 역선택 당내 경선 검증 바겁하다 합당 조건 당명 간판 요구 걱정 미숙아	0	-1
부정	0	-1
거짓말 표정	0	-1
거짓말	0	-1
시인 감옥	0	-1
수사 진실 라면 초유 사태 진실 만약 사실 사법부 작업 재판 사법부 비리 연루 판사 명예 신뢰 훼손 식구 재판 비리 진실 세계 최고 사기극 진실 진실	1	7
부실 유감	0	-1
최악	0	-1
민용 변호사 김문기 초과 이익 환수 조항 삭제 요구	1	1
교주 거짓말	0	-1
이유 감옥 공산당	0	-1
스트레스 심정지	0	-1
감사	1	1
구둣발 오만 굉창히 불편 마스크 혼자	0	-1
전라 한국인 행세 전국 왕따 혜경궁 댓글	0	-1
훼손 결과 관리 부실 부정 동급 사형	0	-2
도둑	0	-1
이외 공무 가족 머슴 사적 형수 욕설 범죄 판결 시장괴 도지사 고위직 공무원 회개 상대 교양 수준 거짓 저질 양아치 행세 도덕 생명 여론 조사 차이 현명 판단 무능 부패 교채 위기	0	-2
대장동 사건 설계 실행 자산 강탈 경제 기만 사기	0	-1
이경 짜증 얼굴	0	-1
좀도둑 국가 대표	0	-1
지옥 예약	0	-1
전쟁 상처 옛날	0	-1
법카 거짓말 유능 경제통 이래	0	-1
바보	0	-1
범죄자 조직범죄 집단	0	-1
감기 야외 마스크 유세 자유 집회 엉터리 방송 하문 시대 독립 기념 애국자 성도	0	-2
김건희 주가 조작 학력 위조	0	-1
직원 정신 시대 시대 부정	0	-1
머리 집안 가보 게이트 죄명 개그맨 밥그릇 집권당 존경 당의 만수무강 기원	1	1
피디 용기 박수	1	1
원전 폐지 기술 인력 유출 악순환	0	-1
화합 실제	1	1
부정 조심	0	-1
건희 주가 조작 전주 장모 최은 불법 특활 현금 사용	0	-1
눈깔 주댕이 거짓말	0	-1
후회	0	-1
또라이 죄명 박정희 독재자 비난 참배	0	-2
사전 적극	1	1
전국 최고	1	1
이죄맹이 성남시 경기도 완전 개판 부정 부페	0	-1
공짜 공짜 선심 식사 대접	1	1
에효 이낙연 이낙연 도움 인재	1	1
쌍욕 거짓말	0	-1
주가조작 형벌	0	-1
사랑 유능	1	1
자쳬 거짓 위선	0	-1
떨거지 권력 불로 소득 목적	1	1
거짓말 자식 마누라 기본 행동 감방	0	-1
기축 통화 노력 물론 기축 통화 노력 부정 오징어 게임 노력 만큼 노력 기축 통화 얘기 어제 자기 임기 얘기	0	-1
김포시 인구 전국 택시 기사 상처	0	-1
그동안 형태 실수	0	-1
악귀 무능 거짓 포장 기술 전과	0	-1
정상	1	1
용기 사필귀정	1	1
미국 바이든 공화당 정상 보수 품격 기호	1	2
바보	0	-1
거짓말	0	-1
상식 이득 세상	1	1
부정	0	-1
버스 검찰 패거리 승리 도취 민심	0	-1
명수 정의 사법 파괴자 의법 조치	0	-1
중요 오염	0	-1
후보자 진정 개소리 지지율 자체 허경영 상위 방송사 입맛 영상 허경영 허경영 허경영 인터넷 등지 어록 당원 의석수 만약 의석수 토론회	0	-1
거짓말	0	-1
대장동 몸통 바보 대체 공약 공약 사타구니 어퍼컷	0	-1
언론 공정 방송 유리 방송 가짜 뉴스 오해 여당 야당 팩트	0	-2
프레임 진실 보도	1	1
망신	0	-1
쓰려기 쓰레기 칭찬	1	1
망신	0	-1
허접 문건 행동 도둑놈 이골	0	-1
지지자 경험 도둑 경험 그동안 도둑	0	-2
부정 불법 처벌	0	-2
염증	0	-1
최악	0	-1
불륜 패륜 전과자 사기 세금 도둑 으구 쭛쭛	0	-1
기대	1	1
대통 노예	0	-1
공기업 부채 산업 과도기 상황 고려 한국 위기	0	-1
선관위 공정 상식 편향 관리 민주주의 파괴	0	-1
부정 철회	0	-1
한국 양도세 폐지 부자 한국 시장	1	1
아이 걱정 월급 출근 선관위 사표 처벌	0	-1
대장동 개발 투자금 이익금 배분 성남 설립 자본금 성남 도시 개발 공사 하나은행 컨소시엄 출발 설립 자본금 성남 법인체 기본 자본금 개발 투자금 하나은행 컨소시엄 마련 투자금 이익금 추정 성남시 이익 환수 현금 배당 현물 공사비 하나은행 컨소시움 하나은행 금융 화천 대유 천화 동인 성남 이익 환수 현물 공사비 기부 체납 별도 환수 대장 개발 지구 성남 시민 인프라 구축 성남시 공단 공원 조성 사업 북측 터널 개설 사업 배수지 설치 사업 고속 도로 확장 사업	1	2
거짓말 전과 전과	0	-1
세금 도둑 전과	0	-1
제멍 실수 자체 하늘 아래 수치 제멍아 주뎅 부메랑	0	-1
걱정 승리 난리	0	-2
국가 운명 생사여탈 고려 시대 문신 최악 패륜아 이승 간통 처제 임신 아들 비밀 유지 발각 뇌물죄 경북 상주 유배	0	-1
홍보 영상 상처 상처 대부분 약자 개소리죠 약자 동안 사건 약자 자기 상처 커버 홍보	0	-3
마음 부인 마찬가지 부인 김미경 신뢰 심상정	1	1
부정 현실 정부 심판	0	-1
승리	0	-1
김혜경 법인 카드 혈세 도둑	0	-1
파렴치 빨갱이 사기꾼들 고백	1	1
도둑 청소	0	-1
관리 부실 부정 동급 사형	0	-1
추미애 거짓말	0	-1
은평구 부정 조사	0	-1
만약 부정 사전 광화문 집결	0	-1
거짓말	0	-1
공약 악어 눈물 가식 간교 찢죄	0	-1
빨갱이 개자식	0	-1
거짓 이제	0	-1
윤미향 감옥 위안부 할머니 악질 구속 수사	0	-1
통쾌	1	1
부정	0	-1
완주 완주 원망	1	1
악마	0	-1
도리	1	1
부정 여당 촉발 본선 기피 계획 부정	0	-2
어른 아이 유산 모습 권력 창피	0	-1
요구 수준 자질 실력 준비 세금 새치기 도둑놈 깡패	1	1
거짓말 걱정 인격	0	-2
완성	1	1
쥴리고 혼전 동거 학력 위조 관심 김건희 흉악 범죄 주가 조작 개미 흉악범	0	-4
초보 제동 괴물 독재 파시즘 이드	0	-1
감사	1	1
거짓말	0	-1
사랑 아들 상식	1	1
단독 범인	0	-1
년대 연금 고갈 적자 전환 세대 희망	1	1
도둑 정치판 걱정 시대	0	-2
창피	0	-1
연애	1	1
분노 고통 진단 모습 눈물 감동 우파 지도자 기적 승리	0	-3
합당 승리	0	-1
죄명 변명 능력 인재 대로	1	1
거짓말 전과 발악 빨갱이 소리	0	-1
대장동 사건 옹호 방송 정신 거짓말 거짓말	0	-2
철통 보호 개인 부담	0	-1
둘이 도둑	0	-1
사기 선동 잘못 프레임	0	-1
예수 회개	1	1
조중동 악마 편집 가짜 뉴스 양산 부정	0	-3
비리 의혹 인정 책임 사과	1	1
죄명 전과 심판 거짓말 얼굴	0	-1
아드님 성공	1	1
확진자 역적 부정 물밑 작업	0	-1
사전 부정 개표	0	-1
감사 용기 감사	1	3
걱정 부패 자본 세력 결탁 부태 거짓 언론	0	-2
진심 걱정	0	-1
보수 품격 무식 확률	1	1
부정 사형	0	-1
불법 전과자 출신 부정 사전 작성 여기저기 적발 무효 법원 판사 출신 선관위 원장	0	-2
네거티브 바보 제주 대장	0	-1
선관위 부정	0	-1
도둑 반성 쓰려기	0	-1
자질 쌍욕	1	1
보수 사랑 애국 마음 사랑	1	2
악마 편집	0	-1
부정 철저 감시 부탁 고마워요 사랑합니다 고마워요	0	-1
부정 수수방관 노정 구속	0	-1
신뢰 제로	1	1
완전 바보	0	-1
사전 부정	0	-1
모르쇠 걱정	0	-1
홍준표 날짜 계좌 내역 전부 거짓말 손해	0	-2
거짓 신임	0	-1
거짓말 대장 비리 몸통	0	-1
조폭 전과 소름	0	-1
가짜 프레임	0	-1
세금 도둑 집안	0	-1
걱정	0	-1
잘못 민주당원 상대방 비방	0	-2
바보 전라도 호구 정신	0	-1
주술 저주	0	-1
부부 합작 도독 부부 거짓 검찰 혐의 철창	0	-1
이웃 아픔 외면	0	-1
도둑 넘이 어이	0	-1
유동 감옥 경찰 검찰 수사	0	-1
세상 독재 머리 인성 괴물 최악 차악 최악 차악 최악	0	-4
앞뒤 목소리 처리 사항 복기왕 김관호 입술 김누누구 이름 패널 패배 한몫	0	-1
천사	1	1
전자 개표기 부정 개표 걱정 현실	0	-2
배우자 도이치 모터스 주가 조작 계좌 기만 행위 거짓말 의혹	0	-1
역대 소득 성장 김영삼 김대중 정부 노무현 정부 이명박 정부 평균 세계 경제	1	1
기호 믿음	1	1
범죄자 도둑놈	0	-1
범인	0	-1
전쟁 젤렌스키 비난	0	-1
범죄	0	-1
범죄자 집안 난리	0	-1
골통 추위 고생 이름	0	-1
최고	1	1
용기 피디	1	1
약속 사기 공약 중국 미세 먼지 항의 한마디	0	-1
악마 편집 두눈부릎 거짓 편집 얼굴 소름 정직 유덕열	0	-3
조국 추미애 각하 조폭 비리 거짓 심판 발악	0	-1
짜증 거짓말	0	-2
공익 제보자 이성열 대표 고백 최순실 비자금	1	1
무인 대통 소름	0	-1
영광 녹취 대장동 녹취 사법부 녹취	1	1
부자 기득 합리 선택	1	1
식당 카페 인증 불편	0	-1
이웃 아픔 외면	0	-1
여권 범죄 조직 죄인 처벌 감방	0	-1
최고 선택	1	1
부자 기득 기득 유지 합리 선택	1	1
죄명 좋긋네 축하	1	1
선대위 믿음	1	1
여론 조작 부정 서버 조작 불가	0	-1
김선규 처음 얘기 본인 서기 감정 대로 다음 결렬 서기 이태규 사퇴 얘기 석이 측근 경기도지사 자리 거짓 감정 파일 협박 양심 역지사지	0	-2
악마	0	-1
여당 앞날 걱정	0	-1
축하	1	1
이제 죄값 인생 전부 바보	0	-1
진흙탕 싸움 물귀신 작전	0	-1
악마 사탄	0	-1
인정	1	1
비하 이유 특징 우리나라 원화 채권 외국 경제 규모 일본 중국 기축 통화 엄두 한국 기축 통화 배짱 인정 전경련 국제 통화 기구 무식	1	1
바보	0	-1
정당 정치인 맹목 호감	1	1
부정 의도 아프리카 남미	0	-1
대통 망신	0	-1
쓰레기 봉지 투표함 부정 피날레 장식 정부	0	-1
형수 욕설 다혈질 성격	0	-1
미리암 숭악 여당 머리 바보	0	-1
전문가	1	1
자유 간첩쌔끼 행복	1	1
초보 부족	0	-1
응원 홧팅 최고 최고	1	2
가슴 분노 심정	0	-1
억지 소리	0	-1
부정 조사	0	-1
도덕 양심 범죄 행위	0	-1
부정 소지 선관위 집단 상황 부정 쪼다	0	-2
부정 사과	0	-1
바보 집단	0	-1
진실	1	1
파일 합리 근거 기록 언론 매수 범죄 자행 흉악범 가족	0	-2
우리나라 근성 왕따 성향	0	-1
개표 부정 선관위 직원 야당 지지자 개표 부정 선관위 직원 용납	0	-2
최고 뉴스 최고 앵커 기대	1	3
망신 죄명	0	-1
좀도둑 바늘 도둑 도둑 사퇴	0	-3
무효 개봉 조작 부정 관련자 모두 처형 기타 자살	0	-1
범인 아버지	0	-1
순결 어둠 노예 박수 무당 섭정 어둠 작두 교회 복음 교회 사랑의교회 명성 교회 이하 목사 최재형 장로 장로 장로 자랑 전임 감사원장 무당 법사 신천지 통치 신사 참배 동방 백성 어둠 종교 무리 하나님 무당 공의 하나님 조롱 하나님 진노 여호수아	1	1
실수 정신 선관위	0	-1
일상 불법 공직자	0	-1
도둑 마누라	0	-1
불법 역사 평가	0	-1
세상 모던 언론인 정치인 눈치 방송 존경 응원	1	1
공부 적극	1	1
고급 정보 수행 비서	1	1
거짓말	0	-1
본성 악마	0	-1
거짓말	0	-1
시판 축하	1	1
교훈	1	1
거짓말 죄명 부부	0	-1
고통	0	-1
세금 횡령 범죄 의혹 전과자 본인 욕망 범죄 단군 이래 악랄 상식	0	-2
경선 인정 멘토 천공 스승	1	1
마지막 대화 평소 소견 비젼 얘기 박사 자리 진실 상황 당황 대담 마음 지식 자리 국가관	1	1
지도자 품격 면모 하느님 감사 시국	1	2
감기 수준	0	-1
악마 편집	0	-1
범죄자 검사 네거티브 재앙 민국 내일 출국 금지	0	-2
눈물	0	-1
지혜 지식 글씨	1	1
거짓말	0	-1
처벌 실수 부정 실수 선관위 허휴	0	-3
김원웅 도둑놈 도둑	0	-1
김대중 수평 평화 촛불 집회 문제 민주 방울 미얀마 우크라이나 남미 홍콩 어려움 처지 문화 세계 코리아 세계 스타 버글버글	0	-1
도둑	0	-1
소름 사이코페스	0	-1
바보	0	-1
싸가지 호남인 바보	0	-1
축하	1	1
신앙인 모욕 당장	0	-1
불량 선관위 사퇴	0	-1
거짓말 현상 운명 민초	0	-1
기본 선거법 위법 규칙 선관위 언론 앵커 보도 선관위 노정 사형 해체	0	-1
천벌 인정 인정 사과 천벌 아니잔소	1	2
총선 습관 부정 정부	0	-1
정상 구조	1	1
대장동 몸통 행동 대장 조직책 법인 카드사 횡령 매매 불법 도박 연루 구속 수사	0	-1
은혜 관계자 측근 남자 사드 배치 비판 여성 가정 가관 영상 망신 주가조작 김건 보도 엄마 주식 통정 거래 불법 주가 거래 금지 조항 미국 중형 범죄 검찰 쓰레기 식구	0	-3
욕심	0	-1
거짓말	0	-1
진심 걱정	0	-1
부정	0	-1
정상	1	1
위원회 개판 검찰 즈칵숫사 착수 선거과니 위원회 이니 부정 관리 일의 철저 규명 선관위 만행 처단	0	-1
최은 무죄 정경 유죄 어이 판결	0	-1
걱정	0	-1
눈물	0	-1
재난 지원금 비판	0	-2
발작	0	-1
지식인 월요일 창피 일과 표현 동의어 중복 표현 구어 지식인 한국어 치하 표현 부사 격조사 어미 월요일	0	-1
사악 악마	0	-1
감옥	0	-1
영상 이낙연 대표 대접 이해	1	1
권력 정부 혈세 한탕 혈세 낭비 정책	0	-1
거짓말 가지 부정 부패 사과 용서 잘못	0	-2
부정 증거	0	-1
당일 갈이 걱정	0	-1
가짜 동시 캐비넷	0	-1
거짓말	0	-1
전과 음주 초밥 과일 창피 수치 부끄 러워	0	-1
부정 부정	0	-2
박범계 하품 거짓말 나리	0	-1
범인 기생충	0	-1
이웃 아픔 외면	0	-1
적용 부정부패 위법 처벌	0	-1
사전 적극	1	1
가난 자유	0	-1
무당 의논 전문가 의논	1	1
조중동 찬양 조중동 조중동 세뇌	1	1
재난 지원금 통장 입금 예산 도둑 예산 절약	0	-2
실망	0	-1
옆집 측근 음모	0	-1
거짓말	0	-1
기대	1	1
동산 감사	1	1
범죄자	0	-1
거짓 자격	0	-1
죄명 거짓말	0	-1
부정 신판	0	-1
망우 핑계 무덤 불법 이유 필요 명예 훼손 고소	0	-1
악마 편집 보도 아웃	0	-1
뇌물죄 묵시 청탁 경제 공동체 구속 수감 법정 판결 검사 악독 행위 어떵게 감당 차기 차차기 명예 회복	1	1
결국 굴욕 죄명 빨갱이	0	-1
도둑 어처구니	0	-1
본인 아내 범죄	0	-1
죄명 구속 범죄 구속 거짓말 죄명 김혜경 정상 상공인 지원 지원	0	-1
전과 여야 국회의원 사법부 불법 매수 여배우 무상 접대 단군 이래 최대 토지 사기 대장동 게이트 주범 기본 계획 살인 조카 조폭 조직원 조카 탈영 상습 도박 성매매 중독 아들 이카저카 소고기 카드 귀재 마누라 가재 붕어	0	-4
죄명 거짓 경기 법카 생활 초밥 샌드위치 소고기 등등 공무원 머슴 이용 기생충 녹취 증인 죄명 부부 거짓 망조	0	-2
변명 한계	0	-1
연애	1	1
정신 스트레스	0	-1
논란 사과 무마 죄명 사과 천재 상대방 특기 큰절 표현력 부족 변명	0	-1
불량 노예 숫자 세기	0	-2
하이에나 달러 기축 통화 엔화 안정 세계 원화 주변국 상황 화폐 인정	1	2
날조 기사 동조 국지 앞뒤 악마 편집 개돼지	0	-1
조심 충성 아부 가증 개망신 증거 습관 여성	1	1
조중동 언론 검찰 언론 인용 보도 왜곡 손실보상 공약 보도 왜곡 보도 언론 중재 리드 언론사 스스로 유착 무뇌충 쫄들 보도 오판 언론 모습	0	-1
문제 난리 항의 용지 유효 항의 조작 강탈 강탈 방송 감사	0	-1
죄악 주둥아리 거짓말	0	-1
거짓말 공화국 거짓말	0	-2
보복 증오 이죄명너 하잔어	0	-1
공약 백신 패스 완전 철폐 언급 짜증	0	-1
재주	1	1
우크라이나 희망	1	1
거짓말	0	-1
망신 사과	0	-1
미친놈 거짓말 죄질 저질	0	-1
무능 동등 어띠 장난 가짜 뉴스	0	-1
거짓말 일상 생활	0	-1
촛불 해방 반역 역사 정리	0	-1
신동욱 앵커 존경	1	1
강트 그라지요 심상정 자리 낭비 지그	0	-1
선택 지혜	1	1
윤도리 대장 콜걸 장모 특검 도리 탄핵 장전	1	2
속임수 전법	0	-1
평생 배당금 낭비 국세	0	-1
영웅 영웅 영웅 무지개	1	3
현직 공영 방송 회견 눈물 똥꼬 낙방 예견 본인 커리어 이니시 응원	0	-1
믿음	1	1
사전 패배 부정 개표 좌파 통과	0	-2
감사	1	1
북한 위기 유사시 동맹	0	-1
거짓말	0	-1
소외 노심초사 마음	0	-1
사냥개 수사 만무 정의 사회 비리 기대	1	1
인정 세기 민주주의	1	1
뉴스 티비 조선 채널 시청 이유 신동욱 앵커 믿음	1	1
학교 공부 음모	0	-1
부정 사전 결론	0	-1
예의	1	1
거짓말 거짓말	0	-2
무당 기대 청와대 굿판 술판	1	1
짜장 거짓말 달인 엉망	0	-1
저주 빋을수없죠 맘보	0	-1
이낙연 바보 나무늘보야뭐야나	0	-1
소름	0	-1
도둑 세금 허리	0	-1
승리 권력	0	-1
대통 바보 제멋데로 거지 이북 재산 배급 명명	0	-1
선진국 한국 대통 창피	0	-1
거론 가치	1	1
부정	0	-1
양반 이유 거짓말 보복 보복	0	-1
감사	1	1
우파 그동안 우파 울분 해결 우파 우파 마음 무시 우파 행세	0	-1
