Comment	Sentiment	Score
거짓 유능 도둑 유능 사퇴 소고기 초밥 장사	0	-2
천사 가즈아 가즈아	1	1
윤후보닝을 청와대 승리 축제	0	-1
기축 통화 가르침	1	1
범죄자 범죄자 공무원	0	-2
분야 학자 지식 문제 수족 대적 상대 상대 ᆢ표 효용 가치 의미	1	1
여야 자체 이익 집단 정신 허경영	1	1
울산 송철호 부정 야당 검경 언론 공동 특검 위원회 설치 즉시 청와대 압수 수색 특검 재개	0	-1
최고	1	1
선제 타격 위험 북한 전쟁 손해 선제 타격 상상	0	-1
아기 당첨 축하	1	1
최저 임금 청년 노예	0	-1
바보	0	-1
윤뚱이 어퍼컷 이유 연설 부끄럼 오늘 어퍼컷 어버버 망신 국제	0	-1
부패 기득권 통합 희망 개혁 세력	1	1
죄명 거짓말 거짓말 달인	0	-2
언론 지자체 개발 이익 성남시 사업 대장동 공공 환수	1	1
위기	0	-1
가족 오해 모함	0	-1
현명 결단 감사 감사	1	2
짜증	0	-1
미국 타임즈 구글 트렌드 통계치 어제 뉴욕타임즈 인터뷰 구글 트렌드 거짓말 여론 조사 계세요 다음 수요일	0	-1
최고	1	1
승리	0	-1
욕설	0	-1
정답 자세 데이타 경제 강화 하드웨어 얘기 웃음 상대방 얘기 상대방 핀트 핀잔 자세	0	-1
감사	1	1
혐오	0	-1
민심 분노 부정 의혹 압도 승리 몰표	0	-3
박사 박수 분보닙다감사합다수고하셨니다	1	1
감사	1	1
도움	1	1
전과 형수 거짖말 대장동 부정 부하 문상 양심	0	-1
불가사의 배우자 주가 조작 장모 부동산 비리 뇌물죄 조작 수사 지시 대장동 이익 수사 무리 조국 수사 공정 상식	1	1
지지자 망신	0	-1
도둑	0	-1
인물 수준 걱정 만큼 저항 세력	0	-1
친구	1	1
대본 네거티브 가짜 뉴스	0	-1
학습 효과 연설 발전	1	1
연합 믿음	1	1
좌빨 버벅	0	-1
가난 자유	0	-1
유명 거제유세구나 감동	1	1
신뢰	1	1
그레이트 리셋 필수	1	1
질문 예기 거짓말	0	-1
젊은이 안정 아래 노력 보람 건강 사회	1	2
북어포 난리 작두 샤머니즘 유세쇼 완성	1	1
도리 도리 꺼플 꺼플	1	2
제주 도지사 정치인 희망 자세 식견 폭언 폭력 민주 민족 통일 주의자 제주도 이유 배신자 매국노	1	1
거짓말 자체	0	-1
공포정치 무당 걱정 고민	0	-1
본인 전문인 고개 예의	1	1
홍준표 지능 감옥 쏴버릵까 속임수 우도 작전 유도 작전 박정희 기대 홍준표 나라을위 호준 홍준표 엇어 염려 머리 지능 댓글	0	-1
김건 도이치 모터스 이사 재직 김건희 엄마 선라이즈 부지 도이치 모터스 임대 거짓말	0	-1
감동	1	1
대중 정치인 식견 어필 문제	1	1
다음 요번 안전	1	1
결단 축하 차기 대권 출발	1	1
난세 영웅 이순신 장군 자유민주주의	1	1
포항 시민 부정 식품	0	-1
동시 머리 두통 만큼	0	-1
소름	0	-1
경제 전문가	1	1
윤미향 의원 본인 진리 자연 이용 인성	1	1
가정 가장 무능 가난 대학 직장 전문직 살림 무능 권력 국정 농단 약속 본인 자식 운영 무능	0	-1
결정 수준 이하 질문 국가 신중 신중 결정 일본 단편 정신병자	1	2
신뢰 보통	1	1
노원 유세 정부 민간 병원 영리병원 비판	0	-1
성공 기대	1	2
최인호 청년 최고	1	1
얼굴 돼지 인기	1	1
기사 비판	0	-1
슬기 법카 생활	1	1
최고	1	1
무식 창피 석이 디지털 공부	0	-1
아무것 무기력	0	-1
사전 승리 화이팅	0	-1
고향 왜관 유세 왜관 환영 영광 존경 칭찬 기원	1	3
확진 증가 확진 의혹 부정 의혹 확진 증가 투표장 대거 감시단 투입 선관위 분노 부정 걱정	0	-4
지지율	0	-1
도리 도리 머리	1	2
거짓	0	-1
캠프 메세지 담당 김한규 여자 불법 촬영 침묵 무당	0	-1
하늘 무능 거짓말 누락	0	-1
분열 해체 세금 낭비	0	-1
범죄자	0	-1
본인 방패막이 느낌 혼자 도데체뭐 의심	0	-1
부족 마지막 버킷 리스트 안녕 후회 하나님 기회 은혜 무지 권력 최악 선택 인생 하직 후회 처음 인생 철학 권력 비참	0	-4
최고 초심자 다행	1	1
주자 밥상 숟가락 싸움 미국 중국 중국 동북공정 한국 문화 고구려 발해 역사 편입 찍소리	0	-1
감사	1	1
인격 품격	1	1
거짓말 총생산 광주 꼴찌 팩트 대구 꼴지	0	-1
전과 엘리트	1	1
공모 입찰 확정 이익 선정	1	1
행복 안전	1	2
건희 청화 망신	0	-1
공무원 도둑 도둑 공무원 신뢰 다수	0	-1
희망 노후	1	1
세금 도둑 최고 업적	1	1
여주 판단 기도 사랑 감사	1	2
거짓말	0	-1
거짓말 비리 부패 온상	0	-1
능력	1	1
성남시 취임 세금 복지 거짓말 세금	0	-1
질문 가래 소리 컨셉	0	-1
봐램 감사	1	1
당일 부정 명심	0	-1
관리 이따구 총선 엉망진창 판단 검표 재판 군데 부정 재판 사실	0	-1
범죄 국가 준비 아수라 범죄 단체 이해	0	-2
결혼 송파 월세 부인 거절 고생 고생 남편 감옥 인권 변호사 뒷바라지	0	-1
피해	0	-1
무식 거짓말 음모	0	-2
감옥 응원 마음 포기	0	-2
친구 동지 년대 고생	1	1
승리 외국 재외선거 당일	0	-1
승호 논점 구태 구태 이준석 이준석 인기 대표 이준석	1	1
연애 총출동 정직 비리 가자	1	1
정신병자 기본 이익 성취 수단 방법	1	1
북한 미사일 싸되 유감 눈치 평화 종전 선언 새벽 죄명 무능	0	-1
창피	0	-1
최고	1	1
감사	1	1
본인 믿음 생긱 다윗 무당	1	1
진실 보도 공정 공영 방송 편파 방송 애완견 노릇 자초 홍보 방송사 외면	1	1
망신	0	-1
실망	0	-1
공정 부정	0	-1
몰지각 라깡 녀석 범죄 신도	0	-1
어제 범죄 내일 범죄 용기	0	-1
승리	0	-1
접대 의혹 공감 업로드 진실	1	1
버스 불법	0	-1
인품 최고	1	1
눈물	0	-1
거짓말	0	-1
추진력 재능	1	1
비리 백화점 본인 장모 수사 심판 처벌 비리 덩어리 감옥 원칙	0	-1
부정 사전 무효 처리 동네 주민 센터 사퇴 표시 용지 부정 무효 처리	0	-2
세금 여야 도움 언론 정책 공략 허경영 방송	1	1
전문 분야 전문가 기용	1	1
장모 통장 위조	0	-1
해외 외신 여자 망신 쥴리 부인 김건 영부인	0	-1
전진 전진 최고	1	1
검사 출신 우리나라 안전	1	1
최은 불법 매수	0	-1
재명이 거짓말 세상	0	-1
부정	0	-1
응원 실망	0	-1
반성 사죄 비판 순서	0	-1
코로나 팬데믹 정점 방역 훼방 경기도 강제 조처 신천지 진영이 조직 구체 개입 정황 신천지 간부 출신 이만희 구속 편지 검찰 총장 은혜 지시 천지 과천 본부 고위 간부 경선 승리 신도 관리 구역 간부 당원 가입 지시	0	-1
거짓말	0	-1
티비 세상 안타 일본군 자비 독립 운동 영웅 일본 장비 심상정 일본 동맹군 서민 독립 운동가	1	2
결단 감사	1	1
만족	1	1
외국 정상 회담	1	1
충격	0	-1
눈물 거짓 연장 화천 대유 대장 실체 개인사 소고기사쳐 개인 비서 개인 운전수 부부 부부 불법 전과자 부부 수사	0	-3
천하 도둑놈 거짓말	0	-1
승리	0	-1
세계 일류 국가	0	-1
뒤캐 약점 매수	0	-1
학자 존경	1	1
저페널 여당 나팔수 교수 학생 종말 얼마	0	-1
바보	0	-1
통합 희망 환영 자유	1	1
정책 상대 비방	0	-1
어필 동안 개월 인정	1	1
거짓말	0	-1
전라도 광주 북한 귀순 중국 귀화 중국 군가 정율성 작곡가 영웅 동상 거리 광주	1	1
광주 발전 서로 나중 다해쳬	1	1
진실 만세 윤석 우리나라	1	1
죄명 까돌이 까도까 불법 행위	0	-1
준표 보석 기억 의심	0	-1
전과 정상 사고	1	1
실망	0	-1
안랩 증명 의학 공부 프로그래밍 공부 백신 회사 유료 안랩 운영 한국 정치인 전부 능력 문제 해결력 도덕	1	1
거짓말	0	-1
화이팅 감사	1	1
도지사 모습 감사	1	1
능력 가정 국회의원 그동안 정치인 칭찬 비방 선택지 현실 민주	1	1
전과자 희망	1	1
구태 답습 통수 신뢰 후퇴 자체 세계 웃음거리	1	1
자질	1	1
대장동 범죄 사과 상식	0	-1
편향 지식 국가 원전 축소 폐기 전문가	1	1
범죄자 범죄자	0	-2
터무니 피로감 경제 상황 짜증 채도 피곤	0	-2
재앙	0	-1
발전 부자	1	2
전과 아웃 거짓말 형수 욕설 연예인 스캔들 조폭 사건 정신 병원 감금 아내 김혜경 유유상종 부수 진상 푼수 혈세 소고기 초밥 병원비 제사 용품 과일 카드 결제 아웃	0	-2
팩트 부정 의혹 광신	0	-1
보고 현실 파악 칠면조 실망 토사구팽 다음 이제 정신	0	-1
양당 그동안 고통 필요	0	-1
사랑	1	1
야권 대표 보수 진보 포용 욕심	0	-1
포기 각성 유세 차량	0	-1
도리	1	1
소신 선택 수록 발전	1	1
의원 감사 하나 선물 건강 시기 조심 혼자 부탁 감사	1	2
알바 검찰 공화국 찬양 도덕 세상 관심	1	1
여가부 폐지 행복 그룹 존재 현실	1	1
준비 자료 질문 예상 답변 상대 모욕 우월 기본 인성 치부	0	-1
대장동 범인	0	-1
또라이 자신감 제로	1	1
본부장 감사 존경	1	2
전과 세금 도둑	0	-1
국가 식견	1	1
마이크 도리 도리	1	2
공짜 지랫대 명심 노력 만큼 만큼 보상 공정 타국 무직 모방 후회 선열	0	-1
아버지 우크라이나 망언 대장 기축 통화 형수 욕설 파문	0	-1
호감 절정	1	1
기대 본부장	1	1
공정 상식 도리	1	1
결제 상식 이해 본인 유능 경제 시장 무능 인정 본인 슬러거 모순 최고	1	1
개인 가정 사회생활 진실	1	1
망신	0	-1
대장 몸통 손바닥 하늘 모함 악인 패배 범죄자 행동 자손 대대 용서 범죄자 지지자 도덕 결함	0	-4
거짓말 역사 죄인	0	-1
아바타 발전	1	1
범죄 명의	0	-1
인정 인정 이해찬	1	2
명예 회복	1	1
범죄자 모양	0	-1
최고 최고 최고	1	3
손가락 파일 협박 촛불 혁명 일어납니디	0	-1
도리 정치인 조폭	1	1
존경 사랑	1	2
부정	0	-1
아들 감옥	0	-1
소름	0	-1
단점 도둑 거짓말 운전 판단 기준	0	-2
초대 연사 연설 진행자 마이크 잡음 짜증	0	-1
최고 남자 남자 응원	1	1
박사 감사 소서	1	1
이름 축복	1	1
비판 일색	0	-1
실망	0	-1
부모 지면 상속 포기 포기 죄인 동안 역대 자식 손자 억장 정신	0	-2
도리 도리	1	2
포기	0	-1
가치	1	1
감옥 김혜경 감옥 변호사 자격 회의 윈도 대통 자격	0	-2
거짓말 진짜 능력 주가 조작 문제 대장동 문제 거짓말 서두 경제 집안 비리 경제 초점 결과 과거 문제 집착 침착 카리스마 부족 모습 왕년 김종필 2인자 느낌	0	-2
이완용 대역 죄인 결과 원한 이완용 천추 원한 하늘	0	-1
루머 마음 자리 단합	0	-1
약점 적시 일방 녹취 공작	0	-1
미안 믿음	1	1
믿음 믿음 후진국 후퇴	1	2
정책 대부분 상대방 비난 전부	0	-1
국가 혁명 허경영 희망	1	1
대구 안방 안심	1	1
여당 야당 도리 도리	1	2
죄명 거짓 공장	0	-1
과거 통합 분열 국가 위기	0	-1
특권 반칙 세상	1	1
승리	0	-1
거짓말 모욕 신천지 지지자 창피	0	-3
울진 화재 현장	0	-1
기대 박쥐	1	1
대명 도리	1	1
꺼리 충청도 정상 집권 중심 똘박 충청도	1	1
박영수 도움 부산저축은행 문제 해결	1	1
압도 승리	0	-1
분노 지지자	0	-1
도둑 망신	0	-2
능력 주인	1	1
청년 정책 개발 청년 희망 안정 국가 운영 기원	1	2
검찰 공화국 사랑 법사 줄리	1	1
범죄자 가족 부끄런줄 사퇴	0	-1
빨간색 정열	1	1
부정 비리	0	-1
게이트 완성 음식 최순실 배선 실세 민낯 운동 기생충	1	1
본부장 존경 지도자	1	1
거짓 해명 짓꺼려봐	0	-1
존경 박사	1	1
박정희 존경 찐짜 존경	1	2
뒷돈 정치판 실망 장모	0	-1
범죄 완판 무식	0	-1
누명 의도 문제 도움	1	1
자랑 기차 좌석 구둣발 사진 캠프 의식 특권 사과 따위	1	1
상식 이득 세상	1	1
사랑	1	1
